"zip_code","borough","rental_price","date"
10002,"Manhattan",3537.63960869013,"x2018_10_31"
10002,"Manhattan",3531.7686909512,"x2018_11_30"
10002,"Manhattan",3533.45835473353,"x2018_12_31"
10002,"Manhattan",3526.23577468703,"x2019_01_31"
10002,"Manhattan",3526.4039354269,"x2019_02_28"
10002,"Manhattan",3526.95036315111,"x2019_03_31"
10002,"Manhattan",3572.30170884659,"x2019_04_30"
10002,"Manhattan",3609.850104479,"x2019_05_31"
10002,"Manhattan",3656.62100117891,"x2019_06_30"
10002,"Manhattan",3679.82546488838,"x2019_07_31"
10002,"Manhattan",3700.0257508165,"x2019_08_31"
10002,"Manhattan",3709.16403139227,"x2019_09_30"
10002,"Manhattan",3706.94289128565,"x2019_10_31"
10002,"Manhattan",3655.88364214173,"x2019_11_30"
10002,"Manhattan",3651.81463939238,"x2019_12_31"
10002,"Manhattan",3645.41620792626,"x2020_01_31"
10002,"Manhattan",3708.01912095037,"x2020_02_29"
10002,"Manhattan",3687.8807959836,"x2020_03_31"
10002,"Manhattan",3661.47668010525,"x2020_04_30"
10002,"Manhattan",3608.69277989967,"x2020_05_31"
10002,"Manhattan",3554.01173177775,"x2020_06_30"
10002,"Manhattan",3488.81849338527,"x2020_07_31"
10002,"Manhattan",3358.30973110173,"x2020_08_31"
10002,"Manhattan",3213.05196833733,"x2020_09_30"
10002,"Manhattan",3073.32084615348,"x2020_10_31"
10002,"Manhattan",2981.09199359003,"x2020_11_30"
10002,"Manhattan",2944.44802050199,"x2020_12_31"
10002,"Manhattan",2935.11339460364,"x2021_01_31"
10002,"Manhattan",2963.27064699188,"x2021_02_28"
10002,"Manhattan",3010.79862596376,"x2021_03_31"
10002,"Manhattan",3107.30560201162,"x2021_04_30"
10002,"Manhattan",3247.41941153666,"x2021_05_31"
10002,"Manhattan",3417.4820446656,"x2021_06_30"
10002,"Manhattan",3581.56631925886,"x2021_07_31"
10002,"Manhattan",3715.09798755982,"x2021_08_31"
10002,"Manhattan",3797.3543783876,"x2021_09_30"
10002,"Manhattan",3843.68530301342,"x2021_10_31"
10002,"Manhattan",3884.16778000455,"x2021_11_30"
10002,"Manhattan",3901.76760633962,"x2021_12_31"
10002,"Manhattan",3952.84453378244,"x2022_01_31"
10002,"Manhattan",3978.72975388874,"x2022_02_28"
10002,"Manhattan",4045.8858569559,"x2022_03_31"
10002,"Manhattan",4097.71142612646,"x2022_04_30"
10002,"Manhattan",4170.67305061524,"x2022_05_31"
10002,"Manhattan",4226.10033055909,"x2022_06_30"
10002,"Manhattan",4278.98707398888,"x2022_07_31"
10002,"Manhattan",4322.47666790202,"x2022_08_31"
10002,"Manhattan",4335.63750644828,"x2022_09_30"
10002,"Manhattan",4312.32825170649,"x2022_10_31"
10002,"Manhattan",4223.12707574231,"x2022_11_30"
10002,"Manhattan",4158.82851988862,"x2022_12_31"
10002,"Manhattan",4125.42996678682,"x2023_01_31"
10002,"Manhattan",4140.67576848757,"x2023_02_28"
10002,"Manhattan",4157.46913916953,"x2023_03_31"
10002,"Manhattan",4193.39505830736,"x2023_04_30"
10002,"Manhattan",4244.58689794343,"x2023_05_31"
10002,"Manhattan",4316.50087110466,"x2023_06_30"
10002,"Manhattan",4336.53307549963,"x2023_07_31"
10002,"Manhattan",4347.14751012411,"x2023_08_31"
10002,"Manhattan",4332.83350603741,"x2023_09_30"
10002,"Manhattan",4294.7168425098,"x2023_10_31"
10002,"Manhattan",4224.44593637747,"x2023_11_30"
10002,"Manhattan",4139.87714416844,"x2023_12_31"
10002,"Manhattan",4136.03156984133,"x2024_01_31"
10002,"Manhattan",4197.5001722208,"x2024_02_29"
10002,"Manhattan",4279.03504060575,"x2024_03_31"
10002,"Manhattan",4316.48098573876,"x2024_04_30"
10002,"Manhattan",4346.5861581798,"x2024_05_31"
10002,"Manhattan",4391.30662939458,"x2024_06_30"
10002,"Manhattan",4430.33993067311,"x2024_07_31"
10002,"Manhattan",4416.18840637583,"x2024_08_31"
10003,"Manhattan",3229.09954625721,"x2015_01_31"
10003,"Manhattan",3225.80082724118,"x2015_02_28"
10003,"Manhattan",3251.30796438467,"x2015_03_31"
10003,"Manhattan",3304.62058368742,"x2015_04_30"
10003,"Manhattan",3344.91774885978,"x2015_05_31"
10003,"Manhattan",3369.38229211877,"x2015_06_30"
10003,"Manhattan",3375.80572892909,"x2015_07_31"
10003,"Manhattan",3381.36546020693,"x2015_08_31"
10003,"Manhattan",3363.12160258381,"x2015_09_30"
10003,"Manhattan",3342.91576012429,"x2015_10_31"
10003,"Manhattan",3312.5709681943,"x2015_11_30"
10003,"Manhattan",3313.48694490493,"x2015_12_31"
10003,"Manhattan",3326.46170192848,"x2016_01_31"
10003,"Manhattan",3329.88754054884,"x2016_02_29"
10003,"Manhattan",3347.24722349952,"x2016_03_31"
10003,"Manhattan",3349.36033849992,"x2016_04_30"
10003,"Manhattan",3391.2817305026,"x2016_05_31"
10003,"Manhattan",3402.24052361673,"x2016_06_30"
10003,"Manhattan",3427.67253412363,"x2016_07_31"
10003,"Manhattan",3429.94257310701,"x2016_08_31"
10003,"Manhattan",3430.0683124939,"x2016_09_30"
10003,"Manhattan",3391.2427708032,"x2016_10_31"
10003,"Manhattan",3372.48450157872,"x2016_11_30"
10003,"Manhattan",3330.91239821251,"x2016_12_31"
10003,"Manhattan",3339.83572161306,"x2017_01_31"
10003,"Manhattan",3339.06866646713,"x2017_02_28"
10003,"Manhattan",3376.29589484721,"x2017_03_31"
10003,"Manhattan",3406.81299804569,"x2017_04_30"
10003,"Manhattan",3441.62439553544,"x2017_05_31"
10003,"Manhattan",3469.33663792787,"x2017_06_30"
10003,"Manhattan",3471.5558803554,"x2017_07_31"
10003,"Manhattan",3464.02664237767,"x2017_08_31"
10003,"Manhattan",3441.61206893496,"x2017_09_30"
10003,"Manhattan",3423.54191219436,"x2017_10_31"
10003,"Manhattan",3390.43321108127,"x2017_11_30"
10003,"Manhattan",3365.26256229904,"x2017_12_31"
10003,"Manhattan",3345.61673825026,"x2018_01_31"
10003,"Manhattan",3352.59437458183,"x2018_02_28"
10003,"Manhattan",3391.65398980343,"x2018_03_31"
10003,"Manhattan",3429.9620990238,"x2018_04_30"
10003,"Manhattan",3473.40383627293,"x2018_05_31"
10003,"Manhattan",3495.22404229508,"x2018_06_30"
10003,"Manhattan",3519.10916798578,"x2018_07_31"
